year,month,day,country,category,color,position,photo,price,page,time,model,order
2008,5,23,29,2,11,2,1,57,2,8.57462209079894,B24,5
2008,6,24,9,3,6,1,2,57,4,15.3037970464893,C56,11
2008,5,16,29,4,7,6,1,33,1,8.97645454465736,P16,2
2008,7,12,29,4,3,1,1,38,1,5.02936157513128,P1,3
2008,4,1,46,3,7,2,1,28,3,15.4815279127379,C42,10
2008,5,3,29,1,3,2,2,38,1,6.49621285112805,A4,1
2008,7,16,29,3,9,4,2,28,1,4.29555812499092,C10,1
2008,6,5,9,3,13,2,1,28,3,16.4611508738004,C41,19
2008,6,12,29,2,2,4,1,38,1,10.4489480808009,B12,2
2008,6,17,29,4,3,1,1,38,1,11.5757975655429,P1,10
2008,6,15,29,4,11,3,2,28,3,71.9539782362517,P44,43
2008,5,20,29,4,6,4,2,48,5,22.4592582766745,P82,7
2008,8,4,29,4,6,6,2,38,4,17.0394874487942,P70,15
2008,5,21,29,3,13,3,1,48,1,12.8252064193138,C7,7
2008,8,4,29,2,12,5,2,62,1,7.64373326822715,B13,3
2008,4,29,29,3,14,1,1,57,2,6.2883986210223,C21,3
2008,6,8,29,2,2,2,1,52,1,5.38518273504355,B6,2
2008,5,7,29,1,8,1,1,28,1,6.72596040671117,A1,1
2008,6,29,29,3,14,5,1,48,2,5.3112519938904,C33,4
2008,7,31,9,1,6,2,1,28,3,12.6575691490196,A42,6
2008,6,2,29,1,8,1,1,28,1,3.53101150410077,A1,1
2008,6,4,29,1,3,2,2,38,1,5.07301901553465,A4,1
2008,7,4,29,4,3,1,1,38,1,12.2711174244891,P1,2
2008,4,2,29,1,2,4,1,38,1,11.9380830887911,A12,4
2008,7,4,29,3,13,6,1,28,1,8.40929602686843,C16,2
2008,7,29,29,3,9,5,1,23,1,7.7458767037371,C14,1
2008,7,4,29,4,4,4,1,33,1,7.58494949697375,P12,6
2008,7,25,29,2,7,2,1,38,2,19.2724379731456,B23,18
2008,6,15,9,3,14,6,1,57,3,5.39689247014432,C54,1
2008,4,7,29,1,3,2,1,43,1,6.80348096767035,A6,3
2008,6,18,29,1,6,2,1,28,3,14.8036598044392,A42,6
2008,5,5,9,2,3,1,2,57,1,7.79530317719698,B2,14
2008,8,11,29,1,2,4,1,38,1,9.7655275743097,A12,4
2008,6,9,29,2,2,5,1,62,1,4.82984436005122,B14,2
2008,6,5,29,4,4,5,1,38,1,9.47558533953723,P13,5
2008,7,1,29,2,2,3,1,57,2,10.1769610794955,B27,3
2008,4,23,29,4,3,2,1,23,1,4.92995841064066,P5,2
2008,5,17,29,4,4,4,1,33,1,5.26025801374156,P12,8
2008,4,28,29,4,3,1,1,38,1,13.361304555804,P1,3
2008,8,12,29,4,2,6,2,33,4,7.45500426672655,P71,4
2008,7,21,29,1,3,3,1,62,1,6.72177989764636,A8,1
2008,5,11,29,4,3,1,1,38,1,9.97844733271286,P1,2
2008,7,20,29,4,2,6,2,38,1,10.4210525463235,P17,4
2008,5,9,29,2,11,2,1,57,2,12.243289367952,B24,6
2008,6,2,29,1,4,2,1,43,3,13.9283846801873,A41,7
2008,4,29,29,4,14,1,2,33,4,22.7195882747677,P55,3
2008,8,4,29,3,9,5,1,23,1,2.9259186699184,C14,1
2008,7,16,29,4,4,4,1,33,1,7.67887836397202,P12,2
2008,7,8,29,2,7,2,1,38,2,6.59495035174457,B23,1
2008,7,21,24,1,3,4,1,62,1,11.227089733436,A11,6
2008,5,29,29,1,14,5,2,33,1,5.41649951118492,A15,2
2008,7,15,29,1,1,1,1,62,2,6.04160711960267,A21,8
2008,5,25,29,4,2,1,1,48,2,12.065099176009,P19,8
2008,7,16,29,3,2,1,1,43,3,23.8430445009986,C37,25
2008,4,18,29,4,7,1,1,23,2,13.6206788370447,P20,5
2008,7,17,29,1,14,5,2,33,1,10.0338817593548,A15,3
2008,7,16,29,4,9,5,1,43,2,8.70689602103087,P33,5
2008,5,16,29,2,12,6,1,52,1,14.7315264133647,B16,7
2008,8,4,29,4,7,2,1,43,5,20.8220188782158,P77,12
2008,4,24,29,4,14,6,1,33,4,10.1585532715999,P72,2
2008,5,3,29,4,7,3,1,28,5,19.1364348470295,P80,3
2008,5,26,29,4,9,2,2,38,4,14.5975555168144,P58,9
2008,4,19,29,4,4,5,2,38,1,10.5893738592887,P15,3
2008,7,28,29,4,2,2,1,43,1,6.18808683615348,P6,9
2008,7,22,29,2,14,2,2,52,1,6.63961862484703,B5,3
2008,6,16,29,2,13,3,1,57,2,6.85854821575406,B26,10
2008,7,18,29,1,3,2,2,38,1,6.79824466091526,A4,3
2008,8,12,29,2,9,5,1,57,2,13.1709487931788,B31,2
2008,8,3,29,4,7,6,1,33,1,4.20475486393328,P16,1
2008,5,18,29,3,7,6,1,48,2,5.10479442173658,C34,1
2008,7,15,29,2,10,2,1,52,1,3.86977616728602,B4,2
2008,4,11,29,1,14,5,2,33,1,15.3881891772167,A15,19
2008,7,24,29,2,9,4,1,38,2,20.3682932943706,B28,16
2008,5,30,29,4,9,5,1,43,2,7.9251697059471,P33,6
2008,6,27,29,3,14,6,1,48,1,13.4123358666519,C17,5
2008,7,4,29,4,7,6,1,33,1,15.3510127516467,P16,6
2008,4,14,29,1,3,4,1,62,1,7.19790843953577,A11,2
2008,7,25,29,1,3,3,1,43,1,15.9252998571295,A7,2
2008,5,10,9,2,2,4,1,67,1,12.3323586712721,B10,33
2008,6,20,29,3,9,5,2,20,3,11.8300364784804,C50,1
2008,7,16,29,4,4,3,1,43,2,12.7781636643415,P26,10
2008,5,19,29,2,13,3,1,57,2,2.91640795631377,B26,1
2008,4,11,29,2,1,3,1,48,1,4.96678862208121,B9,1
2008,7,28,29,4,2,6,1,43,2,7.12020909504453,P36,3
2008,7,1,29,4,2,6,2,33,4,17.9019324495219,P71,9
2008,4,2,29,1,14,5,2,33,1,7.51534343224865,A15,12
2008,4,4,29,3,13,1,1,48,4,13.2266589735173,C55,17
2008,7,16,9,1,2,4,1,38,1,11.7026957990608,A12,3
2008,7,30,29,4,2,6,1,43,2,5.38662574671388,P36,5
2008,4,7,15,4,9,4,2,33,3,19.4251126231668,P48,11
2008,4,21,29,3,13,3,1,48,1,11.0683092194153,C7,2
2008,6,21,29,2,2,3,1,57,2,10.4637323772476,B27,4
2008,5,15,29,4,2,1,1,48,1,6.47910676359726,P3,4
2008,8,8,29,4,7,1,1,23,2,17.1200834093568,P20,16
2008,6,30,29,4,12,3,2,33,4,16.6771144178261,P62,5
2008,5,14,29,4,7,2,1,43,5,11.7959382126874,P77,3
2008,4,19,29,4,2,1,1,48,2,10.8927180562512,P19,7
2008,4,6,29,1,6,2,2,33,2,10.7233673535755,A23,8
2008,6,20,29,1,2,4,1,38,1,14.5455349301174,A12,16
2008,4,24,29,1,2,4,1,60,2,12.3467559454556,A29,3
2008,5,7,9,2,2,3,1,57,2,17.1763270621548,B27,1
2008,4,27,24,2,9,5,1,38,1,6.13051542607923,B15,4
2008,6,13,29,4,4,5,2,38,1,9.53547214795571,P15,3
2008,7,22,29,4,4,5,1,38,1,5.63087061782187,P13,1
2008,6,11,16,1,1,6,1,33,2,7.29883638172791,A36,2
2008,7,28,29,2,9,5,1,38,1,14.4393190209634,B15,1
2008,5,9,29,4,9,5,1,43,2,7.96414709810444,P33,2
2008,4,28,29,4,3,1,1,38,1,7.07113232475939,P1,1
2008,4,3,29,2,2,4,1,43,1,12.3242787627283,B11,5
2008,7,14,29,1,3,2,2,38,1,6.388329993396,A4,1
2008,5,14,29,3,6,3,1,48,1,7.54963223613141,C9,1
2008,5,15,29,4,2,6,2,38,3,18.7372174638775,P53,16
2008,5,31,29,1,8,1,1,28,1,13.7332233152005,A1,3
2008,4,7,29,1,3,2,1,43,1,10.5128033699187,A5,1
2008,5,7,44,4,3,1,1,38,1,8.70952410853171,P1,6
2008,8,6,46,2,2,4,1,67,1,14.8064481154027,B10,9
2008,7,15,29,4,2,2,2,43,5,13.8718358344322,P76,4
2008,4,9,29,2,2,4,1,67,1,5.46689925024845,B10,3
2008,5,27,29,3,9,5,1,23,1,5.6879199213645,C14,4
2008,7,29,29,1,2,6,1,62,1,4.14018987205361,A17,3
2008,6,5,29,2,6,6,2,38,1,8.06709804645005,B17,4
2008,7,7,44,2,12,1,1,52,1,8.35774880765751,B3,6
2008,6,19,29,4,4,4,1,33,1,11.548935096444,P12,8
2008,4,1,29,3,6,5,1,20,3,17.3142813963575,C51,19
2008,5,25,29,2,2,3,1,57,2,16.7586886492565,B27,6
2008,4,2,9,2,6,6,2,38,1,6.12636942076149,B17,6
2008,4,8,29,1,6,4,1,38,2,6.4587221633338,A30,1
2008,6,22,29,3,14,4,1,43,1,8.41310107492324,C12,1
2008,4,4,29,4,3,1,1,38,1,11.7794318977461,P1,3
2008,8,8,29,3,2,3,2,48,1,13.2656662520011,C8,1
2008,6,19,29,1,3,3,1,82,1,15.069714249941,A9,5
2008,6,10,29,3,9,6,1,48,1,15.060972003869,C18,4
2008,7,17,29,4,2,1,1,33,4,14.3075177944849,P56,9
2008,6,17,29,1,3,3,1,43,1,7.26923124576255,A7,3
2008,7,21,29,3,11,2,1,48,1,7.75841227051679,C5,2
2008,6,24,29,2,6,5,1,38,2,6.16601645029576,B32,12
2008,7,21,29,1,3,2,1,43,1,9.04280317181216,A6,5
2008,7,14,29,4,14,4,1,28,3,14.2294697566264,P46,3
2008,5,20,29,1,4,2,1,62,2,15.1314000591245,A22,17
2008,4,9,29,1,1,5,1,38,2,33.6675745167891,A33,21
2008,7,16,29,2,6,6,2,38,1,5.99827663984522,B17,1
2008,8,10,29,4,2,6,1,28,1,24.3165072017932,P18,10
2008,5,29,9,2,12,6,1,52,1,5.38003482910934,B16,2
2008,5,15,9,1,3,2,2,38,1,4.1088971100802,A4,1
2008,8,10,29,2,6,5,1,38,2,5.62724753573352,B32,2
2008,6,13,24,2,7,2,1,38,2,8.98380981295252,B23,15
2008,4,6,29,1,3,2,1,43,1,10.4560965760908,A5,27
2008,6,18,29,3,9,5,1,48,1,9.44044732728812,C13,1
2008,8,4,46,1,3,2,1,43,1,8.11027092732081,A5,9
2008,5,20,29,3,14,6,1,48,1,10.1544751591093,C17,3
2008,5,21,29,3,9,5,1,23,1,8.5437844255056,C14,3
2008,4,16,29,4,9,4,2,33,3,10.8536143439201,P48,12
2008,8,7,29,4,9,5,1,43,2,5.96893843828431,P33,1
2008,6,17,29,4,7,6,1,33,1,7.83771028167775,P16,1
2008,4,12,29,3,14,6,1,48,1,8.98647018778237,C17,4
2008,4,8,24,1,2,5,1,38,2,16.1404779290948,A32,1
2008,5,9,29,1,6,4,1,38,2,24.044836731526,A30,30
2008,4,17,9,1,3,2,1,43,1,10.1249684367198,A6,4
2008,4,2,9,3,11,2,1,48,1,9.2622611638885,C5,1
2008,5,2,29,4,4,4,1,33,1,13.9004428074899,P12,1
2008,6,13,44,1,1,1,1,62,2,10.7288678168706,A21,1
2008,7,26,29,1,1,6,1,33,1,35.7505035699433,A16,2
2008,5,30,29,2,6,5,1,38,2,11.3244790632024,B32,7
2008,6,8,9,3,11,3,1,48,2,14.1745513593506,C27,15
2008,4,2,29,4,3,1,1,38,1,11.8059573858846,P1,2
2008,7,16,29,4,7,6,1,33,1,6.89480011405391,P16,3
2008,5,6,29,3,13,1,1,48,4,7.07523192758644,C55,2
2008,6,13,29,4,3,1,1,28,1,7.49537948583079,P2,1
2008,7,11,29,2,6,5,1,38,2,6.14592761766927,B32,3
2008,7,11,44,3,12,1,1,48,2,8.45874077635069,C19,1
2008,4,18,29,2,11,2,1,57,2,11.052854864975,B24,8
2008,4,4,29,2,9,5,1,38,1,6.562917109063,B15,2
2008,5,25,29,3,14,5,1,48,2,11.1350018896534,C33,3
2008,5,12,29,2,3,1,2,57,1,11.8628280564359,B2,1
2008,4,1,29,3,14,6,1,38,3,10.1398535917359,C53,4
2008,6,9,29,1,14,5,2,33,1,6.48721560966836,A15,2
2008,4,4,29,2,13,1,1,38,2,3.36219363497864,B19,1
2008,5,19,9,1,14,6,2,33,2,7.43778726490557,A35,29
2008,7,25,29,3,14,6,1,48,1,5.96969728819229,C17,8
2008,6,24,29,2,2,4,1,67,1,8.19643645638156,B10,18
2008,6,20,9,1,3,3,1,82,1,12.1411535658298,A9,15
2008,4,24,29,2,11,2,1,57,2,15.1827451282871,B24,11
2008,4,26,29,3,7,6,1,48,2,15.7096215146128,C34,3
2008,8,1,29,3,12,1,1,48,2,21.0719039226837,C19,4
2008,8,11,29,1,3,1,1,72,1,17.6457042118384,A3,14
2008,5,12,29,3,5,1,2,33,4,5.71194055819272,C57,3
2008,5,29,29,2,6,6,2,38,1,10.9377005796415,B17,2
2008,7,20,29,4,7,3,1,28,5,51.4753614005009,P80,27
2008,4,10,9,1,3,3,1,82,1,7.80948745028278,A9,1
2008,5,2,29,2,9,5,1,38,1,8.70453544164473,B15,5
2008,7,3,29,4,9,5,1,28,3,4.82531358900981,P51,3
2008,5,13,29,3,5,1,2,33,4,12.5554214033612,C57,9
2008,5,7,29,4,2,3,1,28,1,9.68740726622518,P8,1
2008,4,4,29,1,2,3,1,38,2,10.788730819676,A26,3
2008,5,27,29,2,2,4,1,67,1,12.4957229474882,B10,1
2008,4,3,29,1,3,4,1,62,1,14.3368768262515,A11,3
2008,4,20,29,3,5,1,2,33,4,11.2161732118819,C57,4
2008,5,21,29,4,6,4,2,48,5,12.7167963918342,P82,4
2008,4,4,29,4,9,2,2,43,3,30.0340420677947,P41,23
2008,7,18,29,2,10,2,1,52,1,6.35955603136164,B4,3
2008,8,5,29,1,12,1,2,33,2,3.14572207229109,A19,2
2008,6,12,29,3,5,2,2,52,4,14.7355453570011,C59,6
2008,6,29,9,1,2,4,1,38,1,22.0180077955632,A12,4
2008,4,11,29,3,6,1,2,57,4,9.80621047262892,C56,1
2008,6,20,29,3,9,5,1,23,1,5.55924724417542,C14,1
2008,6,16,29,1,2,1,1,62,3,15.4405093846658,A37,24
2008,7,11,29,3,6,5,1,20,3,8.100527143063,C51,3
2008,6,3,29,4,9,4,2,33,3,10.9992601035793,P48,10
2008,5,7,29,1,3,1,1,72,1,7.79847246463753,A3,9
2008,7,9,29,1,2,6,1,62,1,5.40833422801313,A17,6
2008,5,18,29,2,10,2,1,52,1,10.2548815774408,B4,2
2008,8,9,29,3,12,2,1,33,2,4.11918078343646,C24,3
2008,5,8,29,4,4,3,2,28,1,6.41697704716256,P7,2
2008,6,28,29,2,2,4,1,43,1,4.58969710816786,B11,2
2008,6,23,29,3,9,5,1,23,1,10.1712652552627,C14,7
2008,5,12,29,1,6,5,2,62,2,15.257202675287,A31,4
2008,7,17,29,3,14,2,2,28,3,6.26934093981513,C40,5
2008,6,9,29,3,12,1,1,48,2,5.93337969991414,C19,2
2008,5,20,9,2,3,1,2,57,1,3.24982210710457,B2,2
2008,5,1,29,3,9,6,1,48,1,13.5323907983989,C18,3
2008,5,6,29,1,4,2,1,43,3,9.18714002271137,A41,7
2008,4,1,29,3,9,6,1,48,1,5.57116048195896,C18,2
2008,6,20,29,4,14,2,2,48,5,36.949668917935,P78,38
2008,5,20,29,4,9,2,2,38,4,25.9822836232224,P58,32
2008,4,7,29,3,5,2,2,52,4,21.7204031643476,C59,6
2008,4,18,9,1,6,5,2,62,2,16.1015889365543,A31,7
2008,7,7,29,4,14,2,2,48,5,10.0243404307958,P78,5
2008,5,4,29,2,14,2,2,52,1,4.1571769786272,B5,2
2008,8,4,29,4,14,6,1,33,4,6.51983128760233,P72,3
2008,8,1,9,1,3,2,1,43,1,10.9715761243715,A5,11
2008,7,28,29,4,5,4,2,33,2,6.32843330740414,P29,2
2008,4,21,9,1,3,4,1,62,1,19.8473136265098,A11,6
2008,5,18,29,1,6,2,1,28,3,1.83168392597725,A42,1
2008,4,5,29,4,9,4,2,33,3,7.78673882620216,P48,6
2008,5,4,29,4,2,2,1,43,1,5.25433242395201,P6,2
2008,6,19,29,4,4,5,2,38,1,8.90793081572988,P15,3
2008,7,25,29,2,6,6,2,38,1,8.75046887709022,B17,1
2008,4,22,29,1,3,2,2,38,1,2.84904929343498,A4,1
2008,6,30,9,3,6,5,1,20,3,11.6028638994484,C51,4
2008,8,10,29,4,11,1,2,33,5,18.606111914379,P73,11
2008,6,16,29,4,2,6,2,38,1,6.30647980079818,P17,8
2008,7,31,29,3,9,5,2,20,3,37.0437255622704,C50,24
2008,7,6,29,1,3,4,1,38,1,7.02231894728722,A10,1
2008,4,20,24,1,2,6,1,62,1,3.91389395155244,A17,1
2008,7,24,29,3,4,2,1,48,1,7.87215774600644,C4,1
2008,4,7,29,1,2,6,1,38,2,5.74391363645468,A34,3
2008,7,20,46,3,14,6,1,57,3,6.56442142803917,C54,3
2008,5,10,24,4,5,4,2,33,2,7.5933991484225,P29,2
2008,4,16,29,1,4,6,1,38,1,15.7564003827105,A18,6
2008,5,11,29,4,14,1,1,43,3,17.710264575774,P39,13
2008,4,7,29,2,10,2,1,52,1,3.2945733019938,B4,7
2008,6,13,29,3,9,4,2,28,1,7.46141181840302,C10,5
2008,6,8,29,3,6,1,2,57,4,13.2946297617228,C56,9
2008,4,1,34,4,6,6,2,38,4,28.3148492772506,P70,49
2008,6,24,29,2,2,3,1,57,2,10.9226302747815,B27,3
2008,6,17,29,2,2,5,1,62,1,3.45673877883433,B14,1
2008,4,10,29,2,6,5,1,38,2,10.8172696661502,B32,15
2008,7,19,29,4,2,2,2,43,5,18.8445845088613,P76,6
2008,6,12,9,1,3,4,1,38,1,13.4608478127344,A10,2
2008,4,7,29,2,2,4,1,43,1,9.28652580774478,B11,11
2008,4,10,29,3,9,5,1,48,1,5.07618598714112,C13,5
2008,5,11,29,4,2,6,1,28,1,15.1953036710187,P18,18
2008,4,3,29,1,1,5,1,38,2,8.47890973224482,A33,3
2008,4,21,29,4,14,4,1,28,3,12.7132175000297,P47,2
2008,8,11,38,4,2,5,2,38,1,8.17359604778592,P14,9
2008,4,1,29,4,14,1,1,43,3,13.0404150666429,P39,9
2008,6,14,29,3,6,5,1,33,1,10.3414823397611,C15,10
2008,4,7,29,2,11,2,1,57,2,10.4326716484369,B24,3
2008,4,9,29,1,1,3,1,38,2,10.9705553309871,A25,11
2008,6,28,29,4,14,2,2,48,5,51.988172866908,P78,40
2008,7,24,29,3,6,1,2,57,4,8.85810866874623,C56,2
2008,6,4,29,4,2,6,2,38,1,9.13479912786821,P17,3
2008,4,3,29,3,13,1,1,48,4,4.17072195113155,C55,1
2008,4,10,29,1,1,1,1,62,2,8.72379220629339,A21,2
2008,7,8,29,2,2,2,1,67,2,6.55591209962817,B22,10
2008,4,7,29,3,6,1,2,23,1,4.47236834848511,C3,3
2008,4,3,29,4,14,1,2,33,4,16.3505759260895,P55,11
2008,8,12,29,2,2,4,1,38,1,4.79386800355921,B12,4
2008,4,13,46,1,3,4,1,38,1,7.4717767755328,A10,1
2008,4,3,29,3,13,2,1,28,3,4.85575003537965,C41,2
2008,5,20,29,4,2,1,1,48,2,16.3440722363718,P19,17
2008,4,8,29,3,13,3,1,48,1,5.60877348336499,C7,1
2008,4,11,29,3,14,2,2,48,4,16.0172832187014,C58,6
2008,6,25,29,3,7,6,1,48,2,4.1460891223698,C34,3
2008,7,8,9,1,3,2,1,43,1,6.01767590638352,A5,1
2008,6,9,29,1,3,4,1,62,1,15.0771149384301,A11,2
2008,7,5,9,3,7,6,1,48,2,10.0259473224861,C34,3
2008,5,6,29,2,9,4,1,38,2,20.7303441094726,B28,15
2008,4,29,29,2,12,6,1,52,1,7.77846279489608,B16,6
2008,7,29,29,4,4,3,1,43,2,8.91865544183603,P26,6
2008,6,12,29,3,6,1,2,57,4,15.7619844215368,C56,10
2008,4,14,29,2,12,6,1,52,1,14.6468026808238,B16,3
2008,7,6,29,4,7,6,1,33,1,3.94012355730271,P16,2
2008,5,19,9,3,14,6,1,38,3,9.89699143164421,C53,4
2008,4,1,29,1,2,6,1,62,1,17.0007643971019,A17,14
2008,8,11,24,1,3,3,1,62,1,5.98929297883718,A8,3
2008,4,21,29,3,11,2,2,43,2,5.14508451021741,C22,1
2008,8,11,29,2,3,1,2,57,1,12.6877269885598,B2,2
2008,7,2,29,2,1,3,1,48,1,32.5987937407326,B9,27
2008,7,18,29,1,3,3,1,82,1,3.88589167771094,A9,2
2008,7,13,29,3,14,3,1,28,2,4.93800463456293,C26,3
2008,4,1,44,4,2,1,1,48,2,8.94443663313259,P19,3
2008,8,11,29,3,2,6,1,38,3,22.0398051589255,C52,17
2008,7,20,29,2,2,3,1,57,2,8.64437265947747,B27,6
2008,4,1,29,4,3,1,1,38,1,8.05831799989134,P1,2
2008,8,7,29,1,3,2,1,43,1,6.5042372497844,A5,1
2008,7,11,29,1,3,4,1,38,1,15.1272090432207,A10,2
2008,6,27,29,2,2,4,1,67,1,8.61063576891128,B10,1
2008,5,15,29,3,7,4,1,33,1,2.66096027560643,C11,1
2008,6,10,29,1,3,2,1,43,1,7.55112944070922,A6,2
2008,4,16,29,4,9,5,1,43,2,7.42130037140871,P33,7
2008,4,29,34,2,12,6,1,52,1,6.81383414669598,B16,1
2008,4,6,29,2,6,5,1,38,2,11.8270932481868,B32,16
2008,7,24,29,4,2,1,1,48,1,13.1964984074483,P3,2
2008,5,21,29,2,10,2,1,52,1,7.98837453578789,B4,11
2008,6,17,9,1,3,3,1,82,1,9.90907116092253,A9,6
2008,7,1,44,4,6,4,2,48,5,7.17670133519438,P82,7
2008,7,7,29,2,9,5,1,38,1,12.5933833423719,B15,8
2008,5,8,29,4,3,1,1,38,1,10.5774348233088,P1,10
2008,4,18,29,3,14,2,2,28,3,12.4176668092445,C40,11
2008,6,27,29,1,3,5,1,60,1,11.8393388332122,A14,6
2008,4,30,29,1,4,6,1,38,1,12.4599185070893,A18,12
2008,4,15,29,4,7,6,1,33,1,6.96003183374282,P16,1
2008,8,12,29,1,3,5,1,60,1,5.78557949034378,A14,2
2008,6,26,29,4,3,1,1,38,1,15.552935228234,P1,3
2008,4,3,24,1,14,5,2,33,1,3.9860840347404,A15,1
2008,4,28,9,2,2,4,1,62,2,6.29041477963122,B29,4
2008,5,5,29,4,4,4,1,33,1,8.45152274498411,P12,20
2008,7,23,29,2,12,1,1,52,1,17.1001522126181,B3,6
2008,8,11,29,3,14,4,1,43,1,9.17022468592028,C12,2
2008,5,19,29,4,9,4,2,43,4,19.6793680189595,P65,15
2008,5,20,29,2,2,5,1,62,1,6.54447172853145,B14,4
2008,6,10,29,2,12,6,1,52,1,7.14835847413582,B16,4
2008,5,29,29,1,6,2,2,33,2,5.8782906888439,A23,3
2008,6,29,29,3,6,1,2,23,1,7.7097571682016,C3,1
2008,4,10,29,1,3,3,1,43,1,3.4115002074596,A7,2
2008,4,19,29,3,13,3,1,48,1,15.4571421079719,C7,1
2008,5,4,29,1,1,1,1,62,2,5.92734604682435,A21,2
2008,5,18,29,2,9,4,1,57,2,9.59288500370414,B30,4
2008,7,14,29,3,14,4,1,43,1,4.96852186029042,C12,4
2008,8,10,9,1,3,1,1,72,1,45.0642998989517,A3,27
2008,4,12,29,3,9,5,1,48,1,6.07134307862013,C13,1
2008,7,14,29,2,10,2,1,52,1,5.18718639713753,B4,1
2008,6,13,29,4,7,6,1,33,1,8.40979731759059,P16,2
2008,6,23,29,2,2,4,1,43,1,9.16118485009193,B11,1
2008,6,9,29,4,4,3,2,28,1,7.75266722174581,P7,1
2008,8,9,29,3,14,2,2,48,4,13.9262786478844,C58,11
2008,8,1,29,2,2,4,1,67,1,3.02246612645614,B10,1
2008,7,1,29,1,3,3,1,55,2,14.7318762959456,A27,7
2008,4,7,46,2,13,1,1,38,2,6.32184948907021,B19,2
2008,5,20,29,4,4,5,1,38,1,9.72391114711726,P13,6
2008,5,20,9,1,3,5,1,60,1,9.94000453521854,A14,5
2008,5,13,46,2,10,2,1,52,1,9.46913833072929,B4,12
2008,6,2,29,3,9,5,1,23,1,6.18878936156531,C14,6
2008,5,31,29,2,13,3,1,57,2,5.25751438026061,B26,1
2008,4,21,29,2,9,5,1,57,2,11.5999766486455,B31,7
2008,6,4,29,2,12,6,1,52,1,9.89946165396993,B16,4
2008,7,4,29,1,3,2,1,43,1,6.6611619819359,A5,1
2008,5,20,29,3,13,2,1,28,3,8.22399337098258,C41,2
2008,5,1,29,2,2,5,1,62,1,13.3378099868024,B14,19
2008,7,11,29,3,9,5,1,23,1,5.33563958910222,C14,1
2008,4,8,29,4,2,6,2,38,1,11.0435984026245,P17,5
2008,5,5,29,4,2,2,1,43,1,8.7310418597193,P6,1
2008,4,9,9,3,6,5,1,20,3,37.662596113931,C51,11
2008,8,6,29,3,5,2,2,52,4,9.87710336657562,C59,3
2008,8,11,24,3,14,6,1,57,3,16.8740036614052,C54,15
2008,4,28,29,4,7,3,1,28,5,20.0079828138263,P80,15
2008,4,27,29,2,2,4,1,67,1,11.2650480121955,B10,2
2008,4,7,29,1,4,2,1,62,2,24.7616598960651,A22,1
2008,5,8,29,1,3,3,1,82,1,19.5699365483799,A9,6
2008,5,9,9,1,3,3,1,82,1,9.83447894925284,A9,4
2008,4,14,29,2,11,2,1,57,2,6.0700525629079,B24,3
2008,8,7,29,2,9,5,1,57,2,11.2939830282845,B31,5
2008,8,5,29,1,3,4,1,62,1,5.69749857764245,A11,2
2008,5,26,29,3,6,2,1,33,1,4.14897136463697,C6,1
2008,4,8,29,2,13,3,1,57,2,9.06133916661647,B26,19
2008,5,6,46,4,3,1,1,38,1,4.43180553114768,P1,1
2008,6,24,12,3,5,1,2,33,4,10.372428495585,C57,4
2008,7,24,29,4,12,1,2,33,5,15.8764454283065,P74,10
2008,4,3,29,2,10,2,1,52,1,7.79950233690405,B4,2
2008,5,16,46,3,6,5,1,33,1,7.67304572129882,C15,6
2008,4,6,42,3,13,1,1,38,3,2.26682752453163,C38,1
2008,7,10,12,3,9,6,1,50,2,12.5780952429674,C35,3
2008,8,11,29,4,2,6,1,28,1,16.2773815775454,P18,3
2008,5,11,29,4,4,1,1,43,4,26.3640647603399,P57,21
2008,5,17,29,4,4,3,2,28,1,19.246563798056,P7,16
2008,5,2,29,4,3,1,1,38,1,11.1386397335812,P1,3
2008,8,1,29,3,2,4,1,48,3,11.9549842581168,C46,10
2008,7,11,43,4,3,1,1,28,1,13.4285874249476,P2,8
2008,6,20,29,2,12,6,1,52,1,12.950856257294,B16,6
2008,4,2,29,4,9,2,2,43,3,12.6514308243249,P41,9
2008,6,24,9,3,11,2,1,48,1,8.11299023623735,C5,1
2008,7,17,29,3,4,5,2,26,3,10.4885463162018,C49,3
2008,4,1,29,1,1,6,1,33,2,16.2445806721188,A36,11
2008,5,14,3,1,2,2,1,48,2,13.1375276065339,A24,9
2008,5,22,29,4,4,3,1,43,2,5.21192660718585,P26,3
2008,7,7,29,4,2,2,1,43,1,13.2767343676591,P6,19
2008,7,31,29,1,3,2,1,43,1,10.0746363287525,A6,2
2008,5,10,29,1,14,5,2,33,1,31.2424331459845,A15,1
2008,4,17,33,4,4,4,1,33,1,6.23377389392814,P12,3
2008,6,4,29,2,12,5,2,62,1,20.6733622424406,B13,2
2008,7,25,29,1,2,4,1,38,1,19.4683990096361,A12,24
2008,6,11,29,2,12,6,1,52,1,8.41480801067286,B16,1
2008,6,10,29,2,12,5,2,62,1,5.36264594444141,B13,1
2008,7,4,24,1,3,4,1,62,1,5.20238420854818,A11,1
2008,6,25,29,4,4,3,2,23,1,9.17408147924502,P9,5
2008,7,14,29,2,13,3,1,57,2,10.6358822322223,B26,17
2008,6,1,29,2,4,3,2,52,1,6.38547300162125,B8,1
2008,5,25,29,3,6,3,1,48,1,11.3343382932834,C9,6
2008,6,19,29,3,9,5,1,23,1,8.19433046213179,C14,4
2008,4,14,29,4,4,4,1,33,1,15.7681899725616,P12,9
